303,238,243,275,550,578,654,663
73,72,71,206,154,153,650,358
257,297,304,286,614,664,634,373
299,314,305,317,551,562,527,651
181,242,261,272,478,335,645,665
220,186,208,207,607,517,661,660
181,272,221,35,665,646,320,566
235,200,247,258,594,657,666,595
274,280,258,247,667,591,666,658
318,284,253,296,606,668,378,628
297,256,259,304,369,487,633,664
291,280,274,295,669,667,371,621
282,280,291,298,593,669,625,670
284,282,298,253,435,670,647,668
